tahun_pemilu,kecamatan,kelurahan,no_tps,id_record,jenis_kelamin,dpt,pengguna_hak_pilih,partisipasi_politik,dpt_total_tps,penduduk_total_kelurahan,rasio_dpt_terhadap_penduduk_kelurahan,persen_usia_17_24_kec,persen_usia_25_44_kec,persen_usia_45_plus_kec
2024,BANJARMASIN UTARA,ALALAK SELATAN,015,2024-BANJARMASIN UTARA-ALALAK SELATAN-015-JML,JML,273,216,79.12,273,"14,033",1.95,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,016,2024-BANJARMASIN UTARA-ALALAK SELATAN-016-JML,JML,234,172,73.50,234,"14,033",1.67,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,017,2024-BANJARMASIN UTARA-ALALAK SELATAN-017-JML,JML,283,208,73.50,283,"14,033",2.02,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,018,2024-BANJARMASIN UTARA-ALALAK SELATAN-018-JML,JML,224,170,75.89,224,"14,033",1.60,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,019,2024-BANJARMASIN UTARA-ALALAK SELATAN-019-JML,JML,287,222,77.35,287,"14,033",2.05,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,020,2024-BANJARMASIN UTARA-ALALAK SELATAN-020-JML,JML,277,227,81.95,277,"14,033",1.97,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,021,2024-BANJARMASIN UTARA-ALALAK SELATAN-021-JML,JML,285,188,65.96,285,"14,033",2.03,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,022,2024-BANJARMASIN UTARA-ALALAK SELATAN-022-JML,JML,282,187,66.31,282,"14,033",2.01,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,023,2024-BANJARMASIN UTARA-ALALAK SELATAN-023-JML,JML,282,221,78.37,282,"14,033",2.01,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,024,2024-BANJARMASIN UTARA-ALALAK SELATAN-024-JML,JML,297,221,74.41,297,"14,033",2.12,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,025,2024-BANJARMASIN UTARA-ALALAK SELATAN-025-JML,JML,289,223,77.16,289,"14,033",2.06,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,026,2024-BANJARMASIN UTARA-ALALAK SELATAN-026-JML,JML,292,214,73.29,292,"14,033",2.08,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,027,2024-BANJARMASIN UTARA-ALALAK SELATAN-027-JML,JML,124,200,161.29,124,"14,033",0.88,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,028,2024-BANJARMASIN UTARA-ALALAK SELATAN-028-JML,JML,277,206,74.37,277,"14,033",1.97,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,029,2024-BANJARMASIN UTARA-ALALAK SELATAN-029-JML,JML,224,204,91.07,224,"14,033",1.60,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,030,2024-BANJARMASIN UTARA-ALALAK SELATAN-030-JML,JML,214,153,71.50,214,"14,033",1.52,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,031,2024-BANJARMASIN UTARA-ALALAK SELATAN-031-JML,JML,289,240,83.04,289,"14,033",2.06,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,032,2024-BANJARMASIN UTARA-ALALAK SELATAN-032-JML,JML,377,291,77.19,377,"14,033",2.69,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,033,2024-BANJARMASIN UTARA-ALALAK SELATAN-033-JML,JML,296,223,75.34,296,"14,033",2.11,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,034,2024-BANJARMASIN UTARA-ALALAK SELATAN-034-JML,JML,228,149,65.35,228,"14,033",1.62,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,035,2024-BANJARMASIN UTARA-ALALAK SELATAN-035-JML,JML,296,198,66.89,296,"14,033",2.11,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,036,2024-BANJARMASIN UTARA-ALALAK SELATAN-036-JML,JML,287,212,73.87,287,"14,033",2.05,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK SELATAN,037,2024-BANJARMASIN UTARA-ALALAK SELATAN-037-JML,JML,286,224,78.32,286,"14,033",2.04,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,001,2024-BANJARMASIN UTARA-ALALAK TENGAH-001-JML,JML,244,228,93.44,244,"10,042",2.43,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,002,2024-BANJARMASIN UTARA-ALALAK TENGAH-002-JML,JML,272,234,86.03,272,"10,042",2.71,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,003,2024-BANJARMASIN UTARA-ALALAK TENGAH-003-JML,JML,254,236,92.91,254,"10,042",2.53,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,004,2024-BANJARMASIN UTARA-ALALAK TENGAH-004-JML,JML,240,188,78.33,240,"10,042",2.39,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,005,2024-BANJARMASIN UTARA-ALALAK TENGAH-005-JML,JML,254,230,90.55,254,"10,042",2.53,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,006,2024-BANJARMASIN UTARA-ALALAK TENGAH-006-JML,JML,290,221,76.21,290,"10,042",2.89,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,007,2024-BANJARMASIN UTARA-ALALAK TENGAH-007-JML,JML,290,244,84.14,290,"10,042",2.89,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,008,2024-BANJARMASIN UTARA-ALALAK TENGAH-008-JML,JML,289,222,76.82,289,"10,042",2.88,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,009,2024-BANJARMASIN UTARA-ALALAK TENGAH-009-JML,JML,223,223,100.00,223,"10,042",2.22,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,010,2024-BANJARMASIN UTARA-ALALAK TENGAH-010-JML,JML,280,266,95.00,280,"10,042",2.79,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,011,2024-BANJARMASIN UTARA-ALALAK TENGAH-011-JML,JML,267,239,89.51,267,"10,042",2.66,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,012,2024-BANJARMASIN UTARA-ALALAK TENGAH-012-JML,JML,209,187,89.47,209,"10,042",2.08,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,013,2024-BANJARMASIN UTARA-ALALAK TENGAH-013-JML,JML,239,231,96.65,239,"10,042",2.38,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,014,2024-BANJARMASIN UTARA-ALALAK TENGAH-014-JML,JML,219,202,92.24,219,"10,042",2.18,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,015,2024-BANJARMASIN UTARA-ALALAK TENGAH-015-JML,JML,273,262,95.97,273,"10,042",2.72,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,016,2024-BANJARMASIN UTARA-ALALAK TENGAH-016-JML,JML,291,239,82.13,291,"10,042",2.90,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,017,2024-BANJARMASIN UTARA-ALALAK TENGAH-017-JML,JML,298,234,78.52,298,"10,042",2.97,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,018,2024-BANJARMASIN UTARA-ALALAK TENGAH-018-JML,JML,296,201,67.91,296,"10,042",2.95,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,019,2024-BANJARMASIN UTARA-ALALAK TENGAH-019-JML,JML,297,223,75.08,297,"10,042",2.96,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,020,2024-BANJARMASIN UTARA-ALALAK TENGAH-020-JML,JML,289,197,68.17,289,"10,042",2.88,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,021,2024-BANJARMASIN UTARA-ALALAK TENGAH-021-JML,JML,307,278,90.55,307,"10,042",3.06,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,022,2024-BANJARMASIN UTARA-ALALAK TENGAH-022-JML,JML,204,148,72.55,204,"10,042",2.03,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,023,2024-BANJARMASIN UTARA-ALALAK TENGAH-023-JML,JML,287,228,79.44,287,"10,042",2.86,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,024,2024-BANJARMASIN UTARA-ALALAK TENGAH-024-JML,JML,248,206,83.06,248,"10,042",2.47,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,025,2024-BANJARMASIN UTARA-ALALAK TENGAH-025-JML,JML,291,248,85.22,291,"10,042",2.90,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,026,2024-BANJARMASIN UTARA-ALALAK TENGAH-026-JML,JML,298,228,76.51,298,"10,042",2.97,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK TENGAH,027,2024-BANJARMASIN UTARA-ALALAK TENGAH-027-JML,JML,178,202,113.48,178,"10,042",1.77,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,001,2024-BANJARMASIN UTARA-ALALAK UTARA-001-JML,JML,272,203,74.63,272,"22,279",1.22,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,002,2024-BANJARMASIN UTARA-ALALAK UTARA-002-JML,JML,287,202,70.38,287,"22,279",1.29,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,003,2024-BANJARMASIN UTARA-ALALAK UTARA-003-JML,JML,245,190,77.55,245,"22,279",1.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,004,2024-BANJARMASIN UTARA-ALALAK UTARA-004-JML,JML,274,223,81.39,274,"22,279",1.23,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,005,2024-BANJARMASIN UTARA-ALALAK UTARA-005-JML,JML,248,209,84.27,248,"22,279",1.11,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,006,2024-BANJARMASIN UTARA-ALALAK UTARA-006-JML,JML,272,242,88.97,272,"22,279",1.22,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,007,2024-BANJARMASIN UTARA-ALALAK UTARA-007-JML,JML,266,211,79.32,266,"22,279",1.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,008,2024-BANJARMASIN UTARA-ALALAK UTARA-008-JML,JML,261,182,69.73,261,"22,279",1.17,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,009,2024-BANJARMASIN UTARA-ALALAK UTARA-009-JML,JML,286,212,74.13,286,"22,279",1.28,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,010,2024-BANJARMASIN UTARA-ALALAK UTARA-010-JML,JML,272,232,85.29,272,"22,279",1.22,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,011,2024-BANJARMASIN UTARA-ALALAK UTARA-011-JML,JML,244,164,67.21,244,"22,279",1.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,012,2024-BANJARMASIN UTARA-ALALAK UTARA-012-JML,JML,259,199,76.83,259,"22,279",1.16,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,013,2024-BANJARMASIN UTARA-ALALAK UTARA-013-JML,JML,282,232,82.27,282,"22,279",1.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,014,2024-BANJARMASIN UTARA-ALALAK UTARA-014-JML,JML,280,224,80.00,280,"22,279",1.26,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,015,2024-BANJARMASIN UTARA-ALALAK UTARA-015-JML,JML,281,183,65.12,281,"22,279",1.26,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,016,2024-BANJARMASIN UTARA-ALALAK UTARA-016-JML,JML,284,221,77.82,284,"22,279",1.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,017,2024-BANJARMASIN UTARA-ALALAK UTARA-017-JML,JML,246,182,73.98,246,"22,279",1.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,018,2024-BANJARMASIN UTARA-ALALAK UTARA-018-JML,JML,224,198,88.39,224,"22,279",1.01,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,019,2024-BANJARMASIN UTARA-ALALAK UTARA-019-JML,JML,246,194,78.86,246,"22,279",1.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,020,2024-BANJARMASIN UTARA-ALALAK UTARA-020-JML,JML,224,213,95.09,224,"22,279",1.01,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,021,2024-BANJARMASIN UTARA-ALALAK UTARA-021-JML,JML,288,222,77.08,288,"22,279",1.29,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,022,2024-BANJARMASIN UTARA-ALALAK UTARA-022-JML,JML,268,191,71.27,268,"22,279",1.20,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,023,2024-BANJARMASIN UTARA-ALALAK UTARA-023-JML,JML,247,167,67.61,247,"22,279",1.11,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,024,2024-BANJARMASIN UTARA-ALALAK UTARA-024-JML,JML,268,191,71.27,268,"22,279",1.20,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,025,2024-BANJARMASIN UTARA-ALALAK UTARA-025-JML,JML,270,213,78.89,270,"22,279",1.21,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,026,2024-BANJARMASIN UTARA-ALALAK UTARA-026-JML,JML,273,214,78.39,273,"22,279",1.23,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,027,2024-BANJARMASIN UTARA-ALALAK UTARA-027-JML,JML,283,241,85.16,283,"22,279",1.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,028,2024-BANJARMASIN UTARA-ALALAK UTARA-028-JML,JML,273,188,68.86,273,"22,279",1.23,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,029,2024-BANJARMASIN UTARA-ALALAK UTARA-029-JML,JML,288,222,77.08,288,"22,279",1.29,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,030,2024-BANJARMASIN UTARA-ALALAK UTARA-030-JML,JML,284,192,67.61,284,"22,279",1.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,031,2024-BANJARMASIN UTARA-ALALAK UTARA-031-JML,JML,260,211,81.15,260,"22,279",1.17,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,032,2024-BANJARMASIN UTARA-ALALAK UTARA-032-JML,JML,223,223,100.00,223,"22,279",1.00,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,033,2024-BANJARMASIN UTARA-ALALAK UTARA-033-JML,JML,268,209,77.99,268,"22,279",1.20,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,034,2024-BANJARMASIN UTARA-ALALAK UTARA-034-JML,JML,288,201,69.79,288,"22,279",1.29,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,035,2024-BANJARMASIN UTARA-ALALAK UTARA-035-JML,JML,269,216,80.30,269,"22,279",1.21,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,036,2024-BANJARMASIN UTARA-ALALAK UTARA-036-JML,JML,260,206,79.23,260,"22,279",1.17,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,037,2024-BANJARMASIN UTARA-ALALAK UTARA-037-JML,JML,280,233,83.21,280,"22,279",1.26,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,038,2024-BANJARMASIN UTARA-ALALAK UTARA-038-JML,JML,266,194,72.93,266,"22,279",1.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,039,2024-BANJARMASIN UTARA-ALALAK UTARA-039-JML,JML,266,236,88.72,266,"22,279",1.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,040,2024-BANJARMASIN UTARA-ALALAK UTARA-040-JML,JML,284,213,75.00,284,"22,279",1.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,041,2024-BANJARMASIN UTARA-ALALAK UTARA-041-JML,JML,266,206,77.44,266,"22,279",1.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,042,2024-BANJARMASIN UTARA-ALALAK UTARA-042-JML,JML,289,188,65.05,289,"22,279",1.30,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,043,2024-BANJARMASIN UTARA-ALALAK UTARA-043-JML,JML,266,199,74.81,266,"22,279",1.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,044,2024-BANJARMASIN UTARA-ALALAK UTARA-044-JML,JML,271,223,82.29,271,"22,279",1.22,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,045,2024-BANJARMASIN UTARA-ALALAK UTARA-045-JML,JML,282,222,78.72,282,"22,279",1.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,046,2024-BANJARMASIN UTARA-ALALAK UTARA-046-JML,JML,286,202,70.63,286,"22,279",1.28,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,047,2024-BANJARMASIN UTARA-ALALAK UTARA-047-JML,JML,227,176,77.53,227,"22,279",1.02,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,048,2024-BANJARMASIN UTARA-ALALAK UTARA-048-JML,JML,211,180,85.31,211,"22,279",0.95,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,049,2024-BANJARMASIN UTARA-ALALAK UTARA-049-JML,JML,260,201,77.31,260,"22,279",1.17,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,050,2024-BANJARMASIN UTARA-ALALAK UTARA-050-JML,JML,224,153,68.30,224,"22,279",1.01,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,051,2024-BANJARMASIN UTARA-ALALAK UTARA-051-JML,JML,280,182,65.00,280,"22,279",1.26,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,052,2024-BANJARMASIN UTARA-ALALAK UTARA-052-JML,JML,256,167,65.23,256,"22,279",1.15,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,053,2024-BANJARMASIN UTARA-ALALAK UTARA-053-JML,JML,281,196,69.75,281,"22,279",1.26,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,054,2024-BANJARMASIN UTARA-ALALAK UTARA-054-JML,JML,265,179,67.55,265,"22,279",1.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,055,2024-BANJARMASIN UTARA-ALALAK UTARA-055-JML,JML,240,181,75.42,240,"22,279",1.08,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,056,2024-BANJARMASIN UTARA-ALALAK UTARA-056-JML,JML,279,220,78.85,279,"22,279",1.25,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,057,2024-BANJARMASIN UTARA-ALALAK UTARA-057-JML,JML,276,211,76.45,276,"22,279",1.24,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,058,2024-BANJARMASIN UTARA-ALALAK UTARA-058-JML,JML,223,210,94.17,223,"22,279",1.00,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,059,2024-BANJARMASIN UTARA-ALALAK UTARA-059-JML,JML,224,195,87.05,224,"22,279",1.01,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ALALAK UTARA,060,2024-BANJARMASIN UTARA-ALALAK UTARA-060-JML,JML,233,199,85.41,233,"22,279",1.05,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,001,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-001-JML,JML,287,188,65.51,287,"10,645",2.70,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,002,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-002-JML,JML,278,209,75.18,278,"10,645",2.61,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,003,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-003-JML,JML,224,164,73.21,224,"10,645",2.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,004,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-004-JML,JML,223,220,98.65,223,"10,645",2.09,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,005,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-005-JML,JML,267,217,81.27,267,"10,645",2.51,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,006,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-006-JML,JML,256,199,77.73,256,"10,645",2.40,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,007,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-007-JML,JML,223,221,99.10,223,"10,645",2.09,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,008,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-008-JML,JML,271,206,76.01,271,"10,645",2.55,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,009,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-009-JML,JML,252,182,72.22,252,"10,645",2.37,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,010,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-010-JML,JML,239,187,78.24,239,"10,645",2.25,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,011,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-011-JML,JML,280,184,65.71,280,"10,645",2.63,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,012,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-012-JML,JML,280,211,75.36,280,"10,645",2.63,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,013,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-013-JML,JML,284,244,85.92,284,"10,645",2.67,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,014,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-014-JML,JML,284,246,86.62,284,"10,645",2.67,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,015,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-015-JML,JML,292,253,86.64,292,"10,645",2.74,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,016,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-016-JML,JML,266,230,86.47,266,"10,645",2.50,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,017,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-017-JML,JML,241,199,82.57,241,"10,645",2.26,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,018,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-018-JML,JML,231,198,85.71,231,"10,645",2.17,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,019,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-019-JML,JML,224,169,75.45,224,"10,645",2.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,020,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-020-JML,JML,276,228,82.61,276,"10,645",2.59,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,021,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-021-JML,JML,263,209,79.47,263,"10,645",2.47,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,022,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-022-JML,JML,280,206,73.57,280,"10,645",2.63,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,023,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-023-JML,JML,296,214,72.30,296,"10,645",2.78,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,024,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-024-JML,JML,298,238,79.87,298,"10,645",2.80,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,025,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-025-JML,JML,294,213,72.45,294,"10,645",2.76,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,026,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-026-JML,JML,138,111,80.43,138,"10,645",1.30,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,027,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-027-JML,JML,224,222,99.11,224,"10,645",2.10,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,028,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-028-JML,JML,299,229,76.59,299,"10,645",2.81,13.84,30.24,28.65
2024,BANJARMASIN UTARA,ANTASAN KECIL TIMUR,029,2024-BANJARMASIN UTARA-ANTASAN KECIL TIMUR-029-JML,JML,298,234,78.52,298,"10,645",2.80,13.84,30.24,28.65
2024,BANJARMASIN UTARA,KUIN UTARA,001,2024-BANJARMASIN UTARA-KUIN UTARA-001-JML,JML,271,236,87.08,271,"12,347",2.19,13.84,30.24,28.65
2024,BANJARMASIN UTARA,KUIN UTARA,002,2024-BANJARMASIN UTARA-KUIN UTARA-002-JML,JML,272,206,75.74,272,"12,347",2.20,13.84,30.24,28.65
2024,BANJARMASIN UTARA,KUIN UTARA,003,2024-BANJARMASIN UTARA-KUIN UTARA-003-JML,JML,282,221,78.37,282,"12,347",2.28,13.84,30.24,28.65
2024,BANJARMASIN UTARA,KUIN UTARA,004,2024-BANJARMASIN UTARA-KUIN UTARA-004-JML,JML,280,207,73.93,280,"12,347",2.27,13.84,30.24,28.65
2024,BANJARMASIN UTARA,KUIN UTARA,005,2024-BANJARMASIN UTARA-KUIN UTARA-005-JML,JML,288,207,71.88,288,"12,347",2.33,13.84,30.24,28.65
